step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
16,430,5229,130,48,2,20,0,1.3,3,221
17,421,5107,118,45,0,20,0,1.3,3,221
18,425,4982,110,41,0,20,0,1.3,3,221
19,408,4853,102,39,0,20,0,1.3,3,221
20,410,4713,106,34,0,20,0,1.3,3,221
21,339,4560,105,37,0,20,0,1.3,3,221
22,339,4393,109,39,0,20,0,1.3,3,221
23,335,4175,102,33,0,20,0,1.3,3,221
24,321,3967,103,32,0,20,0,1.3,3,221
25,298,3691,91,28,0,20,0,1.3,3,221
26,262,3396,101,28,0,20,0,1.3,3,221
27,282,3080,108,22,0,20,0,1.3,3,221
28,261,2739,111,17,0,20,0,1.3,3,221
29,235,2391,111,22,0,20,0,1.3,3,221
30,212,2035,118,21,0,20,0,1.3,3,221
31,206,1728,122,30,0,20,0,1.3,3,221
32,214,1511,113,26,0,20,0,1.3,3,221
33,189,1301,105,25,0,20,0,1.3,3,221
34,194,1107,108,36,1,20,0,1.3,3,221
35,176,911,117,32,1,20,0,1.3,3,221
36,175,708,119,35,0,20,0,1.3,3,221
37,172,540,120,29,0,20,0,1.3,3,221
38,158,386,117,33,0,20,0,1.3,3,221
39,159,253,121,35,0,20,0,1.3,3,221
40,147,144,129,27,0,20,0,1.3,3,221
41,163,65,134,24,0,20,0,1.3,3,221
42,160,7,136,20,0,20,0,1.3,3,221
43,160,0,141,16,0,20,0,1.3,3,221
44,164,0,148,12,0,20,0,1.3,3,221
45,157,0,142,8,0,20,0,1.3,3,221
46,158,0,145,4,0,20,0,1.3,3,221
47,159,0,147,4,0,20,0,1.3,3,221
48,155,0,153,1,0,20,0,1.3,3,221
49,150,0,158,0,0,20,0,1.3,3,221
50,141,0,167,0,0,20,0,1.3,3,221
51,128,0,169,0,0,20,0,1.3,3,221
52,126,0,183,0,0,20,0,1.3,3,221
53,105,0,185,0,0,20,0,1.3,3,221
54,106,0,193,0,0,20,0,1.3,3,221
55,99,0,203,0,0,20,0,1.3,3,221
56,87,0,216,0,0,20,0,1.3,3,221
57,77,0,219,0,0,20,0,1.3,3,221
58,58,0,237,0,0,20,0,1.3,3,221
59,55,0,253,0,0,20,0,1.3,3,221
60,42,0,266,0,0,20,0,1.3,3,221
0,300,2000,400,150,0,20,0,1.4,3,221
1,300,2000,393,150,0,20,0,1.4,3,221
2,359,1992,356,155,6,20,0,1.4,3,221
3,444,1970,322,166,23,20,2,1.4,3,221
4,492,2210,280,183,32,20,7,1.4,3,221
5,574,3090,257,173,31,20,7,1.4,3,221
6,673,3540,229,172,30,20,3,1.4,3,221
7,733,3675,199,165,29,20,6,1.4,3,221
8,754,4249,149,164,27,20,2,1.4,3,221
9,793,4485,124,177,22,20,4,1.4,3,221
10,771,4868,113,170,21,20,2,1.4,3,221
11,732,5107,100,168,17,20,1,1.4,3,221
12,699,5185,86,170,16,20,1,1.4,3,221
13,668,5339,67,155,14,20,1,1.4,3,221
14,641,5429,62,154,12,20,2,1.4,3,221
15,538,5569,54,152,9,20,0,1.4,3,221
16,500,5456,54,149,9,20,1,1.4,3,221
17,451,5390,54,147,4,20,0,1.4,3,221
18,384,5280,49,130,2,20,0,1.4,3,221
19,341,5170,45,126,3,20,0,1.4,3,221
20,286,5029,44,127,4,20,0,1.4,3,221
21,267,4845,46,126,4,20,0,1.4,3,221
22,246,4634,46,121,2,20,0,1.4,3,221
23,239,4418,47,133,2,20,0,1.4,3,221
24,233,4165,46,137,1,20,0,1.4,3,221
25,234,3863,45,140,2,20,0,1.4,3,221
26,206,3562,43,141,1,20,0,1.4,3,221
27,200,3242,44,130,1,20,0,1.4,3,221
28,191,2945,49,129,0,20,0,1.4,3,221
29,175,2632,52,116,0,20,0,1.4,3,221
30,167,2251,55,110,0,20,0,1.4,3,221
31,141,1891,49,112,0,20,0,1.4,3,221
32,149,1648,48,115,0,20,0,1.4,3,221
33,136,1385,47,108,1,20,0,1.4,3,221
34,145,1175,49,98,0,20,0,1.4,3,221
35,128,938,53,96,0,20,0,1.4,3,221
36,121,724,53,76,0,20,0,1.4,3,221
37,134,545,56,74,0,20,0,1.4,3,221
38,129,431,53,63,0,20,0,1.4,3,221
39,132,318,52,65,0,20,0,1.4,3,221
40,132,218,54,67,0,20,0,1.4,3,221
41,123,148,60,69,0,20,0,1.4,3,221
42,118,102,59,59,0,20,0,1.4,3,221
43,124,73,63,54,0,20,0,1.4,3,221
44,117,45,63,51,0,20,0,1.4,3,221
45,114,33,67,52,0,20,0,1.4,3,221
46,94,10,65,58,0,20,0,1.4,3,221
47,126,3,71,51,0,20,0,1.4,3,221
48,122,0,72,54,0,20,0,1.4,3,221
49,114,0,77,63,0,20,0,1.4,3,221
50,116,0,79,64,0,20,0,1.4,3,221
51,123,0,81,56,0,20,0,1.4,3,221
52,130,0,81,48,0,20,0,1.4,3,221
53,106,0,86,43,0,20,0,1.4,3,221
54,107,0,88,41,0,20,0,1.4,3,221
55,93,0,81,28,0,20,0,1.4,3,221
56,104,0,78,29,0,20,0,1.4,3,221
57,85,0,82,29,0,20,0,1.4,3,221
58,80,0,87,25,0,20,0,1.4,3,221
59,84,0,86,21,0,20,0,1.4,3,221
60,83,0,98,21,0,20,0,1.4,3,221
0,300,2000,400,150,0,20,0,1.5,3,221
1,300,2000,393,150,0,20,0,1.5,3,221
2,383,1994,382,159,5,20,0,1.5,3,221
3,447,1976,364,169,20,20,2,1.5,3,221
4,515,2151,332,179,38,20,5,1.5,3,221
5,611,2637,305,153,45,20,6,1.5,3,221
6,691,3155,265,158,49,20,2,1.5,3,221
7,744,3289,229,129,45,20,5,1.5,3,221
8,729,3829,215,127,43,20,1,1.5,3,221
9,741,3867,182,123,32,20,6,1.5,3,221
10,704,4455,181,115,27,20,3,1.5,3,221
11,658,4661,165,106,16,20,6,1.5,3,221
12,639,5308,146,88,13,20,3,1.5,3,221
13,632,5569,134,94,11,20,1,1.5,3,221
14,619,5663,117,99,12,20,3,1.5,3,221
15,605,5809,113,89,8,20,0,1.5,3,221
16,614,5682,107,81,6,20,1,1.5,3,221
17,598,5640,98,72,3,20,1,1.5,3,221
18,548,5596,90,43,3,20,3,1.5,3,221
19,501,5873,94,43,3,20,1,1.5,3,221
20,493,5849,88,43,2,20,1,1.5,3,221
21,445,5833,84,41,1,20,0,1.5,3,221
22,390,5673,84,44,2,20,0,1.5,3,221
23,358,5457,80,45,2,20,1,1.5,3,221
24,357,5269,84,40,1,20,0,1.5,3,221
25,357,5027,93,41,0,20,0,1.5,3,221
26,293,4732,95,36,1,20,0,1.5,3,221
27,267,4467,97,43,1,20,0,1.5,3,221
28,265,4148,93,39,0,20,0,1.5,3,221
29,246,3780,97,42,1,20,0,1.5,3,221
30,230,3464,103,40,0,20,0,1.5,3,221
31,190,3098,110,34,1,20,0,1.5,3,221
32,186,2819,111,32,1,20,0,1.5,3,221
33,173,2560,119,31,1,20,0,1.5,3,221
34,164,2312,123,34,0,20,0,1.5,3,221
35,139,2065,123,29,0,20,0,1.5,3,221
36,111,1774,134,27,0,20,0,1.5,3,221
37,124,1514,140,35,0,20,0,1.5,3,221
38,128,1291,149,40,0,20,0,1.5,3,221
39,118,1071,157,44,0,20,0,1.5,3,221
40,103,890,176,44,0,20,0,1.5,3,221
41,105,740,184,48,0,20,0,1.5,3,221
42,121,578,195,59,0,20,0,1.5,3,221
43,106,448,197,55,0,20,0,1.5,3,221
44,94,356,214,65,0,20,0,1.5,3,221
45,103,311,228,68,0,20,0,1.5,3,221
46,105,250,244,68,0,20,0,1.5,3,221
47,102,190,257,73,0,20,0,1.5,3,221
48,88,131,263,71,0,20,0,1.5,3,221
49,91,83,279,78,0,20,0,1.5,3,221
50,82,41,293,63,0,20,0,1.5,3,221
51,72,22,313,66,0,20,0,1.5,3,221
52,66,5,323,62,0,20,0,1.5,3,221
53,73,4,340,71,0,20,0,1.5,3,221
54,68,2,355,75,0,20,0,1.5,3,221
55,65,0,369,79,0,20,0,1.5,3,221
56,65,0,386,78,0,20,0,1.5,3,221
57,70,0,412,73,0,20,0,1.5,3,221
58,81,0,424,74,0,20,0,1.5,3,221
59,73,0,449,60,0,20,0,1.5,3,221
60,71,0,470,52,0,20,0,1.5,3,221
0,300,2000,400,150,0,20,0,1.0,4,221
1,300,2000,393,150,0,20,0,1.0,4,221
2,347,1989,368,159,8,20,1,1.0,4,221
3,407,2096,336,173,17,20,2,1.0,4,221
4,422,2260,326,176,37,20,4,1.0,4,221
5,497,2633,308,162,42,20,6,1.0,4,221
6,507,3180,297,153,52,20,5,1.0,4,221
7,538,3727,265,148,50,20,3,1.0,4,221
8,502,4054,261,163,55,20,5,1.0,4,221
9,458,4717,232,173,55,20,8,1.0,4,221
10,426,5692,234,168,54,20,5,1.0,4,221
11,359,6228,221,165,53,20,7,1.0,4,221
12,330,7016,210,179,46,20,4,1.0,4,221
13,310,7419,195,155,45,20,6,1.0,4,221
14,276,7919,197,133,40,20,6,1.0,4,221
15,242,8536,204,119,39,20,5,1.0,4,221
16,218,8863,198,118,38,20,4,1.0,4,221
17,187,9263,196,126,33,20,4,1.0,4,221
18,161,9603,202,114,25,20,5,1.0,4,221
19,126,9971,209,105,18,20,5,1.0,4,221
20,115,10481,223,123,15,20,3,1.0,4,221
21,99,10595,244,113,12,20,2,1.0,4,221
22,95,10657,254,113,10,20,1,1.0,4,221
23,94,10583,266,111,8,20,1,1.0,4,221
24,82,10436,277,110,6,20,2,1.0,4,221
25,76,10330,284,124,7,20,2,1.0,4,221
26,74,10247,300,109,8,20,3,1.0,4,221
27,79,10125,320,122,6,20,3,1.0,4,221
28,68,10132,334,117,2,20,2,1.0,4,221
29,60,9769,359,109,0,20,0,1.0,4,221
30,64,9241,396,115,1,20,0,1.0,4,221
31,64,8734,406,101,1,20,0,1.0,4,221
32,57,8284,435,92,1,20,0,1.0,4,221
33,47,7794,474,88,2,20,0,1.0,4,221
34,51,7325,502,93,2,20,0,1.0,4,221
35,48,6849,537,83,0,20,0,1.0,4,221
36,47,6267,583,72,0,20,0,1.0,4,221
37,43,5712,612,61,0,20,0,1.0,4,221
38,49,5157,661,65,0,20,0,1.0,4,221
39,49,4655,691,61,0,20,0,1.0,4,221
40,39,4154,726,61,0,20,0,1.0,4,221
41,40,3730,774,67,0,20,0,1.0,4,221
42,43,3262,835,80,0,20,0,1.0,4,221
43,53,2854,869,77,0,20,0,1.0,4,221
44,44,2491,918,77,0,20,0,1.0,4,221
45,39,2116,969,77,0,20,0,1.0,4,221
46,39,1812,1018,81,0,20,0,1.0,4,221
47,39,1514,1069,79,0,20,0,1.0,4,221
48,40,1239,1139,65,0,20,0,1.0,4,221
49,27,988,1207,77,0,20,0,1.0,4,221
50,30,811,1260,78,0,20,0,1.0,4,221
51,31,640,1333,75,0,20,0,1.0,4,221
52,30,504,1423,75,0,20,0,1.0,4,221
53,24,399,1536,82,0,20,0,1.0,4,221
54,16,304,1619,87,0,20,0,1.0,4,221
55,17,233,1704,78,0,20,0,1.0,4,221
56,10,149,1810,81,0,20,0,1.0,4,221
57,15,79,1937,83,0,20,0,1.0,4,221
58,12,29,2063,74,0,20,0,1.0,4,221
59,16,4,2178,59,0,20,0,1.0,4,221
60,21,0,2314,59,0,20,0,1.0,4,221
0,300,2000,400,150,0,20,0,1.1,4,221
1,300,2000,393,150,0,20,0,1.1,4,221
2,357,1992,365,169,7,20,0,1.1,4,221
3,400,1977,347,174,19,20,1,1.1,4,221
4,438,2060,328,186,33,20,1,1.1,4,221
5,502,2076,313,178,40,20,5,1.1,4,221
6,523,2806,290,161,39,20,6,1.1,4,221
7,557,3456,253,148,51,20,2,1.1,4,221
8,512,3620,250,139,56,20,4,1.1,4,221
9,505,3961,240,129,52,20,8,1.1,4,221
10,486,4908,244,114,47,20,9,1.1,4,221
11,428,5947,236,95,49,20,4,1.1,4,221
12,406,6343,225,89,44,20,5,1.1,4,221
13,399,6873,219,82,37,20,6,1.1,4,221
14,402,7432,230,93,32,20,7,1.1,4,221
15,368,8129,222,80,28,20,6,1.1,4,221
16,323,8789,227,88,31,20,5,1.1,4,221
17,296,9310,222,88,36,20,6,1.1,4,221
18,300,9732,233,98,32,20,10,1.1,4,221
19,272,10682,234,92,34,20,7,1.1,4,221
20,242,11163,236,98,30,20,6,1.1,4,221
21,224,11502,239,94,31,20,5,1.1,4,221
22,217,11944,243,90,25,20,5,1.1,4,221
23,204,12153,248,99,20,20,3,1.1,4,221
24,181,12160,248,99,16,20,4,1.1,4,221
25,158,12438,249,91,17,20,7,1.1,4,221
26,147,12727,259,76,15,20,6,1.1,4,221
27,135,12973,271,63,16,20,4,1.1,4,221
28,125,13060,280,65,13,20,2,1.1,4,221
29,111,12844,294,31,2,20,3,1.1,4,221
30,99,12674,304,24,3,20,2,1.1,4,221
31,83,12375,326,24,3,20,2,1.1,4,221
32,75,12168,346,27,1,20,0,1.1,4,221
33,58,11698,354,29,0,20,0,1.1,4,221
34,45,11182,378,26,0,20,0,1.1,4,221
35,34,10592,407,30,0,20,0,1.1,4,221
36,33,9992,417,28,1,20,0,1.1,4,221
37,30,9321,451,24,1,20,0,1.1,4,221
38,21,8663,479,25,0,20,0,1.1,4,221
39,27,8069,515,28,0,20,0,1.1,4,221
40,25,7432,561,36,0,20,0,1.1,4,221
41,32,6781,588,39,0,20,0,1.1,4,221
42,27,6174,603,42,0,20,0,1.1,4,221
43,27,5600,651,53,0,20,0,1.1,4,221
44,27,5042,694,57,0,20,0,1.1,4,221
45,24,4504,740,56,0,20,0,1.1,4,221
46,24,3947,783,58,0,20,0,1.1,4,221
47,21,3415,825,59,1,20,0,1.1,4,221
48,15,2967,882,58,3,20,0,1.1,4,221
49,10,2545,931,57,3,20,0,1.1,4,221
50,16,2105,985,55,0,20,0,1.1,4,221
51,12,1760,1057,50,0,20,0,1.1,4,221
52,12,1454,1123,46,0,20,0,1.1,4,221
53,6,1178,1196,44,0,20,0,1.1,4,221
54,6,953,1295,38,0,20,0,1.1,4,221
55,6,748,1366,38,0,20,0,1.1,4,221
56,0,542,1443,34,0,20,0,1.1,4,221
57,0,367,1537,36,0,20,0,1.1,4,221
58,0,235,1621,34,0,20,0,1.1,4,221
59,0,148,1742,30,0,20,0,1.1,4,221
60,0,94,1872,34,0,20,0,1.1,4,221
0,300,2000,400,150,0,20,0,1.2,4,221
1,300,2000,393,150,0,20,0,1.2,4,221
2,333,1990,359,163,10,20,0,1.2,4,221
3,367,1975,355,192,23,20,2,1.2,4,221
4,377,2239,339,219,37,20,1,1.2,4,221
5,449,2327,319,217,44,20,3,1.2,4,221
6,488,2662,307,216,45,20,5,1.2,4,221
7,519,3077,294,205,50,20,6,1.2,4,221
8,528,3560,270,216,49,20,8,1.2,4,221
9,496,4377,270,197,49,20,6,1.2,4,221
10,472,5061,275,182,59,20,6,1.2,4,221
11,426,5740,271,163,55,20,3,1.2,4,221
12,424,6049,263,151,51,20,5,1.2,4,221
13,385,6632,250,147,50,20,5,1.2,4,221
14,347,7107,235,118,44,20,4,1.2,4,221
15,346,7544,230,114,39,20,3,1.2,4,221
16,356,7853,223,104,37,20,3,1.2,4,221
17,333,7963,209,99,30,20,1,1.2,4,221
18,319,7939,197,97,26,20,1,1.2,4,221
19,312,7949,194,86,21,20,2,1.2,4,221
20,304,8047,191,91,18,20,1,1.2,4,221
21,277,8024,197,75,17,20,2,1.2,4,221
22,262,8084,210,72,14,20,2,1.2,4,221
23,265,8120,197,60,11,20,0,1.2,4,221
24,245,7924,191,50,9,20,3,1.2,4,221
25,233,8009,184,50,9,20,0,1.2,4,221
26,226,7698,185,46,9,20,0,1.2,4,221
27,231,7359,187,54,5,20,1,1.2,4,221
28,219,7048,186,48,2,20,0,1.2,4,221
29,202,6596,190,61,2,20,0,1.2,4,221
30,198,6151,191,73,0,20,0,1.2,4,221
31,207,5692,182,85,0,20,0,1.2,4,221
32,193,5313,182,82,0,20,0,1.2,4,221
33,173,4894,196,77,2,20,0,1.2,4,221
34,180,4495,188,77,1,20,0,1.2,4,221
35,176,4120,205,74,1,20,0,1.2,4,221
36,164,3721,204,74,1,20,0,1.2,4,221
37,144,3328,204,59,0,20,0,1.2,4,221
38,134,2951,214,65,0,20,0,1.2,4,221
39,138,2559,228,65,0,20,0,1.2,4,221
40,117,2194,227,64,0,20,0,1.2,4,221
41,111,1857,249,59,0,20,0,1.2,4,221
42,86,1562,256,55,0,20,0,1.2,4,221
43,92,1296,244,55,0,20,0,1.2,4,221
44,94,1081,251,46,0,20,0,1.2,4,221
45,83,884,268,46,0,20,0,1.2,4,221
46,85,718,274,43,0,20,0,1.2,4,221
47,68,572,281,44,0,20,0,1.2,4,221
48,75,481,308,41,0,20,0,1.2,4,221
49,72,399,320,32,0,20,0,1.2,4,221
50,72,313,334,37,0,20,0,1.2,4,221
51,69,225,346,35,0,20,0,1.2,4,221
52,63,163,371,35,0,20,0,1.2,4,221
53,61,123,402,41,0,20,0,1.2,4,221
54,53,69,430,42,0,20,0,1.2,4,221
55,41,40,433,42,0,20,0,1.2,4,221
56,33,10,444,40,0,20,0,1.2,4,221
57,23,8,480,45,0,20,0,1.2,4,221
58,24,3,497,46,0,20,0,1.2,4,221
59,22,0,530,46,0,20,0,1.2,4,221
60,21,0,577,41,0,20,0,1.2,4,221
0,300,2000,400,150,0,20,0,1.3,4,221
1,300,2000,393,150,0,20,0,1.3,4,221
2,359,1993,376,161,5,20,0,1.3,4,221
3,411,1985,362,186,13,20,2,1.3,4,221
4,461,2185,328,188,29,20,2,1.3,4,221
5,524,2443,296,173,35,20,4,1.3,4,221
6,529,2902,274,172,39,20,7,1.3,4,221
7,539,3757,257,168,45,20,6,1.3,4,221
8,506,4287,238,163,54,20,8,1.3,4,221
9,483,5160,223,153,58,20,6,1.3,4,221
10,454,5764,232,156,56,20,4,1.3,4,221
11,378,6203,224,156,48,20,4,1.3,4,221
12,383,6692,216,143,53,20,6,1.3,4,221
13,368,7416,200,142,50,20,3,1.3,4,221
14,337,7845,199,147,44,20,5,1.3,4,221
15,292,8338,196,148,39,20,5,1.3,4,221
16,230,8820,192,115,35,20,7,1.3,4,221
17,220,9485,197,100,33,20,4,1.3,4,221
18,189,9626,182,95,29,20,4,1.3,4,221
19,177,9919,182,79,18,20,2,1.3,4,221
20,165,10000,188,66,14,20,2,1.3,4,221
21,157,10077,197,34,11,20,3,1.3,4,221
22,177,10207,203,28,11,20,3,1.3,4,221
23,190,10173,217,25,11,20,3,1.3,4,221
24,188,10148,229,26,10,20,3,1.3,4,221
25,181,10048,234,26,6,20,1,1.3,4,221
26,191,9802,241,19,5,20,0,1.3,4,221
27,197,9444,253,27,4,20,1,1.3,4,221
28,199,9072,253,27,5,20,2,1.3,4,221
29,192,8723,256,25,1,20,0,1.3,4,221
30,198,8226,263,36,1,20,0,1.3,4,221
31,187,7725,263,33,3,20,0,1.3,4,221
32,188,7300,270,40,3,20,0,1.3,4,221
33,181,6786,276,41,3,20,0,1.3,4,221
34,155,6311,283,50,1,20,0,1.3,4,221
35,145,5779,301,60,1,20,0,1.3,4,221
36,134,5249,306,47,0,20,0,1.3,4,221
37,133,4762,315,55,0,20,0,1.3,4,221
38,108,4230,324,63,0,20,0,1.3,4,221
39,95,3747,337,68,0,20,0,1.3,4,221
40,107,3285,360,62,0,20,0,1.3,4,221
41,113,2854,369,72,0,20,0,1.3,4,221
42,105,2451,381,75,0,20,0,1.3,4,221
43,98,2111,414,79,0,20,0,1.3,4,221
44,111,1792,447,82,0,20,0,1.3,4,221
45,128,1510,461,83,0,20,0,1.3,4,221
46,125,1244,488,84,0,20,0,1.3,4,221
47,120,1030,510,77,0,20,0,1.3,4,221
48,118,816,529,79,0,20,0,1.3,4,221
49,126,654,538,82,0,20,0,1.3,4,221
50,114,515,571,72,0,20,0,1.3,4,221
51,99,406,596,74,0,20,0,1.3,4,221
52,92,302,624,83,0,20,0,1.3,4,221
53,83,214,645,85,0,20,0,1.3,4,221
54,79,149,673,88,0,20,0,1.3,4,221
55,70,91,690,90,0,20,0,1.3,4,221
56,68,53,721,94,0,20,0,1.3,4,221
57,72,36,774,91,0,20,0,1.3,4,221
58,64,23,822,84,0,20,0,1.3,4,221
59,65,14,888,77,0,20,0,1.3,4,221
60,55,0,931,71,0,20,0,1.3,4,221
0,300,2000,400,150,0,20,0,1.4,4,221
1,300,2000,393,150,0,20,0,1.4,4,221
2,356,1989,381,180,8,20,1,1.4,4,221
3,395,2092,358,201,17,20,3,1.4,4,221
4,432,2399,341,210,35,20,5,1.4,4,221
5,457,2845,313,186,54,20,5,1.4,4,221
6,448,3358,276,179,62,20,4,1.4,4,221
7,465,3910,279,188,59,20,5,1.4,4,221
8,424,4431,253,203,54,20,6,1.4,4,221
9,387,5240,246,188,50,20,5,1.4,4,221
10,331,5688,261,176,52,20,6,1.4,4,221
11,292,6345,262,167,51,20,6,1.4,4,221
12,277,6841,267,153,54,20,5,1.4,4,221
13,255,7541,269,141,40,20,4,1.4,4,221
14,236,8023,261,108,36,20,5,1.4,4,221
15,203,8519,279,97,32,20,4,1.4,4,221
16,198,8983,286,86,30,20,1,1.4,4,221
17,176,9016,289,87,30,20,4,1.4,4,221
18,171,9404,305,82,27,20,2,1.4,4,221
19,153,9441,332,88,19,20,2,1.4,4,221
20,144,9568,322,95,18,20,0,1.4,4,221
21,133,9377,336,97,14,20,3,1.4,4,221
22,115,9372,336,91,11,20,1,1.4,4,221
23,112,9266,339,93,5,20,0,1.4,4,221
24,109,8994,363,87,2,20,0,1.4,4,221
25,129,8628,378,119,1,20,0,1.4,4,221
26,117,8286,393,114,1,20,0,1.4,4,221
27,120,7891,408,141,2,20,0,1.4,4,221
28,132,7475,411,150,1,20,1,1.4,4,221
29,131,7081,409,162,1,20,0,1.4,4,221
30,142,6571,428,185,1,20,0,1.4,4,221
31,119,6044,439,163,1,20,0,1.4,4,221
32,120,5593,468,142,0,20,1,1.4,4,221
33,126,5191,492,133,0,20,0,1.4,4,221
34,119,4743,508,135,0,20,0,1.4,4,221
35,116,4240,527,140,0,20,0,1.4,4,221
36,95,3760,547,122,0,20,0,1.4,4,221
37,116,3275,560,118,0,20,0,1.4,4,221
38,121,2861,582,136,0,20,0,1.4,4,221
39,105,2438,631,125,0,20,0,1.4,4,221
40,115,2064,666,120,0,20,0,1.4,4,221
41,109,1715,683,104,0,20,0,1.4,4,221
42,108,1416,732,111,0,20,0,1.4,4,221
43,85,1149,763,124,0,20,0,1.4,4,221
44,76,904,788,122,0,20,0,1.4,4,221
45,76,704,848,127,0,20,0,1.4,4,221
46,61,544,905,133,0,20,0,1.4,4,221
47,49,433,969,131,0,20,0,1.4,4,221
48,49,347,1028,145,0,20,0,1.4,4,221
49,46,238,1071,136,0,20,0,1.4,4,221
50,42,185,1126,127,0,20,0,1.4,4,221
51,36,136,1239,131,0,20,0,1.4,4,221
52,30,109,1308,116,0,20,0,1.4,4,221
53,29,76,1386,107,0,20,0,1.4,4,221
54,24,63,1475,91,0,20,0,1.4,4,221
55,20,56,1555,80,0,20,0,1.4,4,221
56,16,42,1682,84,0,20,0,1.4,4,221
57,14,38,1786,65,0,20,0,1.4,4,221
58,9,29,1916,80,0,20,0,1.4,4,221
59,11,22,2033,86,0,20,0,1.4,4,221
60,12,12,2207,77,0,20,0,1.4,4,221
0,300,2000,400,150,0,20,0,1.5,4,221
1,300,2000,393,150,0,20,0,1.5,4,221
2,350,1990,382,164,9,20,0,1.5,4,221
3,365,1970,354,173,24,20,2,1.5,4,221
4,413,2037,344,199,39,20,4,1.5,4,221
5,458,2502,316,168,47,20,3,1.5,4,221
6,492,2907,284,158,52,20,3,1.5,4,221
7,532,3187,278,139,58,20,4,1.5,4,221
8,485,3723,262,124,59,20,4,1.5,4,221
9,446,4224,263,121,56,20,3,1.5,4,221
10,409,4615,281,102,54,20,6,1.5,4,221
11,351,5525,288,107,48,20,2,1.5,4,221
12,327,5780,283,97,45,20,2,1.5,4,221
13,276,6035,282,94,41,20,2,1.5,4,221
14,256,6300,277,93,33,20,3,1.5,4,221
15,259,6582,272,86,29,20,3,1.5,4,221
16,232,6796,288,73,25,20,4,1.5,4,221
17,206,7014,292,62,21,20,2,1.5,4,221
18,204,7054,307,61,16,20,1,1.5,4,221
19,208,7039,327,50,16,20,3,1.5,4,221
20,211,7133,325,44,15,20,4,1.5,4,221
21,180,7349,334,29,16,20,0,1.5,4,221
22,172,7164,341,30,13,20,1,1.5,4,221
23,185,7092,342,28,11,20,1,1.5,4,221
24,171,6935,364,24,10,20,3,1.5,4,221
25,174,7035,380,27,8,20,0,1.5,4,221
26,149,6732,380,20,6,20,0,1.5,4,221
27,158,6403,384,17,6,20,0,1.5,4,221
28,173,6033,394,8,4,20,0,1.5,4,221
29,172,5682,394,6,2,20,0,1.5,4,221
30,165,5284,406,4,2,20,0,1.5,4,221
31,148,4881,423,5,1,20,0,1.5,4,221
32,160,4580,430,5,0,20,0,1.5,4,221
33,153,4228,447,4,0,20,0,1.5,4,221
34,121,3890,428,4,0,20,0,1.5,4,221
35,125,3541,454,4,0,20,0,1.5,4,221
36,113,3184,460,4,0,20,0,1.5,4,221
37,109,2780,487,0,0,20,0,1.5,4,221
38,89,2476,513,0,0,20,0,1.5,4,221
39,95,2151,541,0,0,20,0,1.5,4,221
40,93,1871,569,0,0,20,0,1.5,4,221
41,66,1589,593,0,0,20,0,1.5,4,221
42,59,1347,627,0,0,20,0,1.5,4,221
43,50,1159,652,0,0,20,0,1.5,4,221
44,45,976,699,0,0,20,0,1.5,4,221
45,27,796,740,0,0,20,0,1.5,4,221
46,30,646,803,0,0,20,0,1.5,4,221
47,24,533,849,0,0,20,0,1.5,4,221
48,25,425,899,0,0,20,0,1.5,4,221
49,23,328,979,0,0,20,0,1.5,4,221
50,20,246,1024,0,0,20,0,1.5,4,221
51,25,178,1076,0,0,20,0,1.5,4,221
52,18,120,1144,0,0,20,0,1.5,4,221
53,16,83,1206,0,0,20,0,1.5,4,221
54,13,42,1283,0,0,20,0,1.5,4,221
55,19,19,1358,0,0,20,0,1.5,4,221
56,21,0,1453,0,0,20,0,1.5,4,221
57,14,0,1545,0,0,20,0,1.5,4,221
58,17,0,1651,0,0,20,0,1.5,4,221
59,19,0,1719,0,0,20,0,1.5,4,221
60,25,0,1822,0,0,20,0,1.5,4,221
0,300,2000,400,150,0,20,0,1.0,5,221
1,300,2000,393,150,0,20,0,1.0,5,221
2,360,1986,388,170,10,20,0,1.0,5,221
3,381,1969,351,173,25,20,5,1.0,5,221
4,431,2472,310,182,36,20,6,1.0,5,221
5,499,3113,288,167,52,20,10,1.0,5,221
6,488,4242,265,170,62,20,11,1.0,5,221
7,498,5682,269,161,68,20,11,1.0,5,221
8,442,6905,256,168,68,20,7,1.0,5,221
9,418,7602,246,161,69,20,5,1.0,5,221
10,392,8133,264,157,67,20,4,1.0,5,221
11,325,8753,247,143,59,20,5,1.0,5,221
12,326,9343,255,137,57,20,8,1.0,5,221
13,327,10134,265,134,52,20,8,1.0,5,221
14,317,11084,261,109,44,20,10,1.0,5,221
15,300,12075,270,114,44,20,3,1.0,5,221
16,285,12285,275,114,42,20,1,1.0,5,221
17,275,12311,261,109,37,20,4,1.0,5,221
18,259,12541,260,92,33,20,5,1.0,5,221
19,219,12897,267,95,32,20,1,1.0,5,221
20,214,12891,289,91,25,20,2,1.0,5,221
21,199,12883,294,74,21,20,3,1.0,5,221
22,196,13021,309,61,20,20,3,1.0,5,221
23,176,12948,306,49,20,20,2,1.0,5,221
24,179,12652,299,44,15,20,4,1.0,5,221
25,179,12562,308,37,12,20,4,1.0,5,221
26,167,12396,309,39,10,20,2,1.0,5,221
27,171,12113,319,35,8,20,1,1.0,5,221
